DP05_0001E,DP05_0001PE,DP05_0002E,DP05_0002PE,DP05_0003E,DP05_0003PE,DP05_0004E,DP05_0004PE,DP05_0005E,DP05_0005PE,DP05_0006E,DP05_0006PE,DP05_0007E,DP05_0007PE,DP05_0008E,DP05_0008PE,DP05_0009E,DP05_0009PE,DP05_0010E,DP05_0010PE,DP05_0011E,DP05_0011PE,DP05_0012E,DP05_0012PE,DP05_0013E,DP05_0013PE,DP05_0014E,DP05_0014PE,DP05_0015E,DP05_0015PE,DP05_0016E,DP05_0016PE,DP05_0017E,DP05_0017PE,DP05_0018E,DP05_0018PE,DP05_0019E,DP05_0019PE,DP05_0020E,DP05_0020PE,DP05_0021E,DP05_0021PE,DP05_0022E,DP05_0022PE,DP05_0023E,DP05_0023PE,DP05_0024E,DP05_0024PE,DP05_0025E,DP05_0025PE,DP05_0026E,DP05_0026PE,DP05_0027E,DP05_0027PE,DP05_0028E,DP05_0028PE,DP05_0029E,DP05_0029PE,DP05_0030E,DP05_0030PE,DP05_0031E,DP05_0031PE,DP05_0032E,DP05_0032PE,DP05_0033E,DP05_0033PE,DP05_0034E,DP05_0034PE,DP05_0035E,DP05_0035PE,DP05_0036E,DP05_0036PE,DP05_0037E,DP05_0037PE,DP05_0038E,DP05_0038PE,DP05_0039E,DP05_0039PE,DP05_0040E,DP05_0040PE,DP05_0041E,DP05_0041PE,DP05_0042E,DP05_0042PE,DP05_0043E,DP05_0043PE,DP05_0044E,DP05_0044PE,DP05_0045E,DP05_0045PE,DP05_0046E,DP05_0046PE,DP05_0047E,DP05_0047PE,DP05_0048E,DP05_0048PE,DP05_0049E,DP05_0049PE,DP05_0050E,DP05_0050PE,DP05_0051E,DP05_0051PE,DP05_0052E,DP05_0052PE,DP05_0053E,DP05_0053PE,DP05_0054E,DP05_0054PE,DP05_0055E,DP05_0055PE,DP05_0056E,DP05_0056PE,DP05_0057E,DP05_0057PE,DP05_0058E,DP05_0058PE,DP05_0059E,DP05_0059PE,DP05_0060E,DP05_0060PE,DP05_0061E,DP05_0061PE,DP05_0062E,DP05_0062PE,DP05_0063E,DP05_0063PE,DP05_0064E,DP05_0064PE,DP05_0065E,DP05_0065PE,DP05_0066E,DP05_0066PE,DP05_0067E,DP05_0067PE,DP05_0068E,DP05_0068PE,DP05_0069E,DP05_0069PE,DP05_0070E,DP05_0070PE,DP05_0071E,DP05_0071PE,DP05_0072E,DP05_0072PE,DP05_0073E,DP05_0073PE,DP05_0074E,DP05_0074PE,DP05_0075E,DP05_0075PE,DP05_0076E,DP05_0076PE,DP05_0077E,DP05_0077PE,DP05_0078E,DP05_0078PE,DP05_0079E,DP05_0079PE,DP05_0080E,DP05_0080PE,DP05_0081E,DP05_0081PE,DP05_0082E,DP05_0082PE,DP05_0083E,DP05_0083PE,DP05_0084E,DP05_0084PE,DP05_0085E,DP05_0085PE,DP05_0086E,DP05_0086PE,DP05_0087E,DP05_0087PE,DP05_0088E,DP05_0088PE,DP05_0089E,DP05_0089PE,NAME
10936,10936,7323,67.0,3613,33.0,202.7,-888888888,392,3.6,591,5.4,721,6.6,551,5.0,792,7.2,2211,20.2,1967,18.0,1410,12.9,635,5.8,532,4.9,654,6.0,334,3.1,146,1.3,36.1,-888888888,2056,18.8,9080,83.0,8880,81.2,8580,78.5,1370,12.5,1134,10.4,8880,8880,6222,70.1,2658,29.9,234.1,-888888888,1134,1134,569,50.2,565,49.8,100.7,-888888888,10936,10936,10717,98.0,219,2.0,10717,98.0,4924,45.0,3928,35.9,78,0.7,27,0.2,0,0.0,0,0.0,0,0.0,30,0.3,5,0.0,0,0.0,0,0.0,0,0.0,0,0.0,12,0.1,13,0.1,5,0.0,5,0.0,0,0.0,0,0.0,0,0.0,1752,16.0,219,2.0,53,0.5,11,0.1,17,0.2,5,0.0,10936,10936,5102,46.7,4022,36.8,94,0.9,47,0.4,18,0.2,1872,17.1,10936,10936,1866,17.1,1715,15.7,73,0.7,11,0.1,67,0.6,9070,82.9,4843,44.3,3906,35.7,50,0.5,30,0.3,5,0.0,123,1.1,113,1.0,14,0.1,99,0.9,3356,-888888888,8242,8242,5874,71.3,2368,28.7,ZCTA5 30453
866,866,351,40.5,515,59.5,68.2,-888888888,142,16.4,22,2.5,26,3.0,14,1.6,16,1.8,98,11.3,95,11.0,180,20.8,15,1.7,50,5.8,134,15.5,74,8.5,0,0.0,45.2,-888888888,190,21.9,676,78.1,676,78.1,646,74.6,258,29.8,208,24.0,676,676,266,39.3,410,60.7,64.9,-888888888,208,208,141,67.8,67,32.2,210.4,-888888888,866,866,826,95.4,40,4.6,826,95.4,704,81.3,52,6.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,70,8.1,40,4.6,0,0.0,0,0.0,0,0.0,0,0.0,866,866,704,81.3,92,10.6,0,0.0,0,0.0,0,0.0,110,12.7,866,866,193,22.3,83,9.6,0,0.0,110,12.7,0,0.0,673,77.7,621,71.7,52,6.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,256,-888888888,676,676,266,39.3,410,60.7,ZCTA5 30454
16913,16913,7681,45.4,9232,54.6,83.2,-888888888,1175,6.9,968,5.7,1347,8.0,1246,7.4,988,5.8,2429,14.4,1947,11.5,1970,11.6,905,5.4,1245,7.4,1511,8.9,798,4.7,384,2.3,36.1,-888888888,4274,25.3,13186,78.0,12639,74.7,12066,71.3,3368,19.9,2693,15.9,12639,12639,5808,46.0,6831,54.0,85.0,-888888888,2693,2693,1029,38.2,1664,61.8,61.8,-888888888,16913,16913,16722,98.9,191,1.1,16722,98.9,10197,60.3,4955,29.3,3,0.0,0,0.0,0,0.0,0,0.0,0,0.0,237,1.4,116,0.7,57,0.3,29,0.2,0,0.0,35,0.2,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1330,7.9,191,1.1,62,0.4,1,0.0,0,0.0,7,0.0,16913,16913,10381,61.4,5124,30.3,110,0.7,237,1.4,2,0.0,1350,8.0,16913,16913,2079,12.3,1610,9.5,219,1.3,0,0.0,250,1.5,14834,87.7,9499,56.2,4914,29.1,3,0.0,237,1.4,0,0.0,10,0.1,171,1.0,0,0.0,171,1.0,7415,-888888888,11837,11837,5444,46.0,6393,54.0,ZCTA5 30474
5018,5018,2532,50.5,2486,49.5,101.9,-888888888,397,7.9,146,2.9,434,8.6,272,5.4,400,8.0,421,8.4,522,10.4,684,13.6,483,9.6,355,7.1,578,11.5,254,5.1,72,1.4,43.4,-888888888,1192,23.8,4002,79.8,3826,76.2,3625,72.2,1068,21.3,904,18.0,3826,3826,1938,50.7,1888,49.3,102.6,-888888888,904,904,396,43.8,508,56.2,78.0,-888888888,5018,5018,5010,99.8,8,0.2,5010,99.8,4615,92.0,228,4.5,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,24,0.5,0,0.0,0,0.0,0,0.0,0,0.0,10,0.2,0,0.0,14,0.3,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,143,2.8,8,0.2,8,0.2,0,0.0,0,0.0,0,0.0,5018,5018,4623,92.1,236,4.7,0,0.0,24,0.5,0,0.0,143,2.8,5018,5018,220,4.4,159,3.2,12,0.2,49,1.0,0,0.0,4798,95.6,4538,90.4,228,4.5,0,0.0,24,0.5,0,0.0,0,0.0,8,0.2,0,0.0,8,0.2,2259,-888888888,3772,3772,1932,51.2,1840,48.8,ZCTA5 30521
12465,12465,5923,47.5,6542,52.5,90.5,-888888888,341,2.7,537,4.3,630,5.1,716,5.7,731,5.9,1406,11.3,1173,9.4,1863,14.9,1164,9.3,752,6.0,1762,14.1,1063,8.5,327,2.6,49.3,-888888888,1943,15.6,10840,87.0,10522,84.4,10017,80.4,3609,29.0,3152,25.3,10522,10522,4979,47.3,5543,52.7,89.8,-888888888,3152,3152,1532,48.6,1620,51.4,94.6,-888888888,12465,12465,12290,98.6,175,1.4,12290,98.6,11606,93.1,354,2.8,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,23,0.2,0,0.0,11,0.1,0,0.0,3,0.0,3,0.0,0,0.0,6,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,307,2.5,175,1.4,26,0.2,122,1.0,7,0.1,0,0.0,12465,12465,11781,94.5,380,3.0,122,1.0,50,0.4,20,0.2,307,2.5,12465,12465,250,2.0,191,1.5,14,0.1,0,0.0,45,0.4,12215,98.0,11498,92.2,354,2.8,0,0.0,23,0.2,0,0.0,165,1.3,175,1.4,0,0.0,175,1.4,7145,-888888888,10398,10398,4952,47.6,5446,52.4,ZCTA5 30523
1711,1711,849,49.6,862,50.4,98.5,-888888888,99,5.8,63,3.7,167,9.8,105,6.1,134,7.8,180,10.5,128,7.5,316,18.5,76,4.4,94,5.5,180,10.5,125,7.3,44,2.6,43.1,-888888888,394,23.0,1369,80.0,1317,77.0,1241,72.5,390,22.8,349,20.4,1317,1317,659,50.0,658,50.0,100.2,-888888888,349,349,131,37.5,218,62.5,60.1,-888888888,1711,1711,1710,99.9,1,0.1,1710,99.9,1655,96.7,55,3.2,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.1,0,0.0,0,0.0,0,0.0,0,0.0,1711,1711,1656,96.8,55,3.2,0,0.0,0,0.0,0,0.0,1,0.1,1711,1711,4,0.2,2,0.1,0,0.0,0,0.0,2,0.1,1707,99.8,1652,96.6,55,3.2,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,800,-888888888,1317,1317,659,50.0,658,50.0,ZCTA5 30730
6719,6719,3400,50.6,3319,49.4,102.4,-888888888,182,2.7,628,9.3,704,10.5,377,5.6,305,4.5,617,9.2,1162,17.3,838,12.5,395,5.9,291,4.3,697,10.4,481,7.2,42,0.6,40.4,-888888888,1783,26.5,5153,76.7,4936,73.5,4804,71.5,1427,21.2,1220,18.2,4936,4936,2472,50.1,2464,49.9,100.3,-888888888,1220,1220,573,47.0,647,53.0,88.6,-888888888,6719,6719,6660,99.1,59,0.9,6660,99.1,6225,92.6,220,3.3,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,104,1.5,1,0.0,0,0.0,31,0.5,0,0.0,6,0.1,0,0.0,66,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,111,1.7,59,0.9,0,0.0,31,0.5,28,0.4,0,0.0,6719,6719,6284,93.5,220,3.3,31,0.5,132,2.0,0,0.0,111,1.7,6719,6719,749,11.1,500,7.4,115,1.7,0,0.0,134,2.0,5970,88.9,5587,83.2,220,3.3,0,0.0,104,1.5,0,0.0,0,0.0,59,0.9,0,0.0,59,0.9,2614,-888888888,4672,4672,2305,49.3,2367,50.7,ZCTA5 30735
3697,3697,1606,43.4,2091,56.6,76.8,-888888888,160,4.3,113,3.1,179,4.8,301,8.1,120,3.2,310,8.4,430,11.6,482,13.0,442,12.0,286,7.7,633,17.1,154,4.2,87,2.4,49.1,-888888888,673,18.2,3104,84.0,3024,81.8,2914,78.8,1071,29.0,874,23.6,3024,3024,1422,47.0,1602,53.0,88.8,-888888888,874,874,390,44.6,484,55.4,80.6,-888888888,3697,3697,3697,100.0,0,0.0,3697,100.0,3697,100.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,3697,3697,3697,100.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,3697,3697,18,0.5,18,0.5,0,0.0,0,0.0,0,0.0,3679,99.5,3679,99.5,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1976,-888888888,3013,3013,1411,46.8,1602,53.2,ZCTA5 30738
7237,7237,3745,51.7,3492,48.3,107.2,-888888888,565,7.8,407,5.6,211,2.9,564,7.8,403,5.6,1104,15.3,908,12.5,1083,15.0,491,6.8,475,6.6,703,9.7,232,3.2,91,1.3,39.5,-888888888,1667,23.0,5824,80.5,5570,77.0,5390,74.5,1256,17.4,1026,14.2,5570,5570,2899,52.0,2671,48.0,108.5,-888888888,1026,1026,409,39.9,617,60.1,66.3,-888888888,7237,7237,7027,97.1,210,2.9,7027,97.1,6862,94.8,111,1.5,10,0.1,10,0.1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,9,0.1,0,0.0,0,0.0,0,0.0,9,0.1,35,0.5,210,2.9,52,0.7,9,0.1,0,0.0,9,0.1,7237,7237,6993,96.6,190,2.6,28,0.4,70,1.0,9,0.1,157,2.2,7237,7237,305,4.2,70,1.0,37,0.5,182,2.5,16,0.2,6932,95.8,6643,91.8,111,1.5,10,0.1,0,0.0,9,0.1,19,0.3,140,1.9,52,0.7,88,1.2,2429,-888888888,5496,5496,2850,51.9,2646,48.1,ZCTA5 30739
7882,7882,3479,44.1,4403,55.9,79.0,-888888888,610,7.7,563,7.1,336,4.3,425,5.4,499,6.3,1306,16.6,987,12.5,920,11.7,329,4.2,375,4.8,899,11.4,435,5.5,198,2.5,38.6,-888888888,1806,22.9,6267,79.5,6076,77.1,5871,74.5,1761,22.3,1532,19.4,6076,6076,2644,43.5,3432,56.5,77.0,-888888888,1532,1532,582,38.0,950,62.0,61.3,-888888888,7882,7882,7408,94.0,474,6.0,7408,94.0,6753,85.7,280,3.6,21,0.3,21,0.3,0,0.0,0,0.0,0,0.0,299,3.8,143,1.8,0,0.0,0,0.0,0,0.0,60,0.8,32,0.4,64,0.8,32,0.4,0,0.0,0,0.0,32,0.4,0,0.0,23,0.3,474,6.0,459,5.8,15,0.2,0,0.0,0,0.0,7882,7882,7227,91.7,739,9.4,36,0.5,299,3.8,32,0.4,23,0.3,7882,7882,69,0.9,23,0.3,0,0.0,0,0.0,46,0.6,7813,99.1,6753,85.7,234,3.0,21,0.3,299,3.8,32,0.4,0,0.0,474,6.0,0,0.0,474,6.0,3475,-888888888,5989,5989,2625,43.8,3364,56.2,ZCTA5 30742
2061,2061,1034,50.2,1027,49.8,100.7,-888888888,11,0.5,126,6.1,269,13.1,54,2.6,35,1.7,225,10.9,223,10.8,134,6.5,232,11.3,217,10.5,303,14.7,71,3.4,161,7.8,50.8,-888888888,458,22.2,1655,80.3,1603,77.8,1601,77.7,632,30.7,535,26.0,1603,1603,796,49.7,807,50.3,98.6,-888888888,535,535,186,34.8,349,65.2,53.3,-888888888,2061,2061,2061,100.0,0,0.0,2061,100.0,1833,88.9,32,1.6,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,196,9.5,3,0.1,0,0.0,47,2.3,0,0.0,81,3.9,0,0.0,65,3.2,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2061,2061,1833,88.9,32,1.6,0,0.0,196,9.5,0,0.0,0,0.0,2061,2061,112,5.4,0,0.0,0,0.0,0,0.0,112,5.4,1949,94.6,1833,88.9,32,1.6,0,0.0,84,4.1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1082,-888888888,1556,1556,796,51.2,760,48.8,ZCTA5 30757
6173,6173,3336,54.0,2837,46.0,117.6,-888888888,234,3.8,366,5.9,508,8.2,519,8.4,289,4.7,393,6.4,806,13.1,957,15.5,215,3.5,476,7.7,827,13.4,393,6.4,190,3.1,44.5,-888888888,1460,23.7,4984,80.7,4713,76.3,4484,72.6,1645,26.6,1410,22.8,4713,4713,2419,51.3,2294,48.7,105.4,-888888888,1410,1410,603,42.8,807,57.2,74.7,-888888888,6173,6173,5844,94.7,329,5.3,5844,94.7,4579,74.2,1102,17.9,32,0.5,0,0.0,0,0.0,0,0.0,0,0.0,57,0.9,0,0.0,9,0.1,0,0.0,0,0.0,35,0.6,0,0.0,13,0.2,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,74,1.2,329,5.3,51,0.8,27,0.4,110,1.8,0,0.0,6173,6173,4908,79.5,1153,18.7,59,1.0,167,2.7,0,0.0,215,3.5,6173,6173,170,2.8,150,2.4,9,0.1,0,0.0,11,0.2,6003,97.2,4579,74.2,1102,17.9,32,0.5,57,0.9,0,0.0,65,1.1,168,2.7,0,0.0,168,2.7,2594,-888888888,4709,4709,2415,51.3,2294,48.7,ZCTA5 30802
48525,48525,23798,49.0,24727,51.0,96.2,-888888888,3076,6.3,3323,6.8,3977,8.2,3905,8.0,2791,5.8,5459,11.2,6220,12.8,7591,15.6,3111,6.4,2374,4.9,4112,8.5,2071,4.3,515,1.1,38.4,-888888888,13029,26.9,37192,76.6,35496,73.1,33620,69.3,8009,16.5,6698,13.8,35496,35496,17349,48.9,18147,51.1,95.6,-888888888,6698,6698,2903,43.3,3795,56.7,76.5,-888888888,48525,48525,46779,96.4,1746,3.6,46779,96.4,37618,77.5,6169,12.7,43,0.1,0,0.0,0,0.0,0,0.0,0,0.0,2420,5.0,549,1.1,194,0.4,460,0.9,141,0.3,639,1.3,134,0.3,303,0.6,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,529,1.1,1746,3.6,387,0.8,232,0.5,672,1.4,0,0.0,48525,48525,39121,80.6,6859,14.1,435,0.9,3305,6.8,96,0.2,688,1.4,48525,48525,2716,5.6,1182,2.4,323,0.7,18,0.0,1193,2.5,45809,94.4,35610,73.4,6148,12.7,43,0.1,2234,4.6,0,0.0,301,0.6,1473,3.0,18,0.0,1455,3.0,16864,-888888888,34349,34349,16723,48.7,17626,51.3,ZCTA5 30809
600,600,378,63.0,222,37.0,170.3,-888888888,0,0.0,0,0.0,32,5.3,0,0.0,48,8.0,36,6.0,100,16.7,224,37.3,91,15.2,28,4.7,41,6.8,0,0.0,0,0.0,46.7,-888888888,32,5.3,568,94.7,568,94.7,568,94.7,41,6.8,41,6.8,568,568,346,60.9,222,39.1,155.9,-888888888,41,41,22,53.7,19,46.3,115.8,-888888888,600,600,600,100.0,0,0.0,600,100.0,545,90.8,55,9.2,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,600,600,545,90.8,55,9.2,0,0.0,0,0.0,0,0.0,0,0.0,600,600,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,600,100.0,545,90.8,55,9.2,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,348,-888888888,568,568,346,60.9,222,39.1,ZCTA5 30822
884,884,421,47.6,463,52.4,90.9,-888888888,30,3.4,37,4.2,39,4.4,50,5.7,45,5.1,48,5.4,85,9.6,152,17.2,61,6.9,101,11.4,190,21.5,21,2.4,25,2.8,53.4,-888888888,152,17.2,759,85.9,732,82.8,727,82.2,294,33.3,236,26.7,732,732,370,50.5,362,49.5,102.2,-888888888,236,236,125,53.0,111,47.0,112.6,-888888888,884,884,884,100.0,0,0.0,884,100.0,449,50.8,435,49.2,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,884,884,449,50.8,435,49.2,0,0.0,0,0.0,0,0.0,0,0.0,884,884,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,884,100.0,449,50.8,435,49.2,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,577,-888888888,732,732,370,50.5,362,49.5,ZCTA5 30821
65294,65294,32012,49.0,33282,51.0,96.2,-888888888,4678,7.2,4442,6.8,5130,7.9,5495,8.4,2456,3.8,6546,10.0,10431,16.0,12809,19.6,4577,7.0,2915,4.5,4210,6.4,1286,2.0,319,0.5,38.4,-888888888,17951,27.5,49629,76.0,47343,72.5,45013,68.9,7372,11.3,5815,8.9,47343,47343,23364,49.4,23979,50.6,97.4,-888888888,5815,5815,2844,48.9,2971,51.1,95.7,-888888888,65294,65294,63441,97.2,1853,2.8,63441,97.2,46538,71.3,6859,10.5,70,0.1,8,0.0,0,0.0,0,0.0,22,0.0,8956,13.7,6404,9.8,1131,1.7,310,0.5,142,0.2,538,0.8,74,0.1,357,0.5,19,0.0,0,0.0,19,0.0,0,0.0,0,0.0,999,1.5,1853,2.8,450,0.7,99,0.2,712,1.1,23,0.0,65294,65294,48123,73.7,7780,11.9,356,0.5,10045,15.4,80,0.1,1071,1.6,65294,65294,6074,9.3,3475,5.3,828,1.3,280,0.4,1491,2.3,59220,90.7,41572,63.7,6582,10.1,70,0.1,8924,13.7,19,0.0,279,0.4,1774,2.7,72,0.1,1702,2.6,24003,-888888888,39615,39615,19004,48.0,20611,52.0,ZCTA5 30004
47980,47980,22784,47.5,25196,52.5,90.4,-888888888,2604,5.4,2638,5.5,2517,5.2,2554,5.3,3390,7.1,8133,17.0,6794,14.2,6696,14.0,3276,6.8,2620,5.5,4327,9.0,1942,4.0,489,1.0,37.9,-888888888,9210,19.2,39622,82.6,38770,80.8,37282,77.7,8263,17.2,6758,14.1,38770,38770,18795,48.5,19975,51.5,94.1,-888888888,6758,6758,2500,37.0,4258,63.0,58.7,-888888888,47980,47980,46788,97.5,1192,2.5,46788,97.5,5710,11.9,40020,83.4,42,0.1,0,0.0,0,0.0,0,0.0,0,0.0,321,0.7,81,0.2,33,0.1,23,0.0,15,0.0,14,0.0,30,0.1,125,0.3,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,695,1.4,1192,2.5,480,1.0,50,0.1,22,0.0,125,0.3,47980,47980,6698,14.0,41119,85.7,664,1.4,403,0.8,38,0.1,709,1.5,47980,47980,1155,2.4,539,1.1,216,0.5,90,0.2,310,0.6,46825,97.6,5332,11.1,39744,82.8,20,0.0,321,0.7,0,0.0,245,0.5,1163,2.4,0,0.0,1163,2.4,20480,-888888888,37615,37615,18119,48.2,19496,51.8,ZCTA5 30032
23973,23973,12059,50.3,11914,49.7,101.2,-888888888,1475,6.2,1285,5.4,1067,4.5,854,3.6,1401,5.8,5824,24.3,3801,15.9,3665,15.3,1397,5.8,1024,4.3,1530,6.4,427,1.8,223,0.9,35.2,-888888888,4407,18.4,19989,83.4,19566,81.6,19215,80.2,2792,11.6,2180,9.1,19566,19566,9749,49.8,9817,50.2,99.3,-888888888,2180,2180,1022,46.9,1158,53.1,88.3,-888888888,23973,23973,23015,96.0,958,4.0,23015,96.0,20689,86.3,1253,5.2,6,0.0,0,0.0,0,0.0,0,0.0,0,0.0,949,4.0,410,1.7,243,1.0,35,0.1,10,0.0,166,0.7,73,0.3,12,0.1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,118,0.5,958,4.0,364,1.5,17,0.1,387,1.6,8,0.0,23973,23973,21561,89.9,1648,6.9,45,0.2,1447,6.0,33,0.1,244,1.0,23973,23973,1271,5.3,655,2.7,143,0.6,44,0.2,429,1.8,22702,94.7,19656,82.0,1234,5.1,6,0.0,931,3.9,0,0.0,12,0.1,863,3.6,69,0.3,794,3.3,12002,-888888888,18596,18596,9300,50.0,9296,50.0,ZCTA5 30306
36389,36389,15781,43.4,20608,56.6,76.6,-888888888,2300,6.3,2690,7.4,2074,5.7,2074,5.7,2200,6.0,5279,14.5,3874,10.6,4672,12.8,2724,7.5,2028,5.6,3318,9.1,2601,7.1,555,1.5,38.6,-888888888,8509,23.4,28836,79.2,27880,76.6,26953,74.1,7527,20.7,6474,17.8,27880,27880,11608,41.6,16272,58.4,71.3,-888888888,6474,6474,2363,36.5,4111,63.5,57.5,-888888888,36389,36389,36019,99.0,370,1.0,36019,99.0,948,2.6,34463,94.7,22,0.1,0,0.0,0,0.0,0,0.0,0,0.0,143,0.4,0,0.0,36,0.1,0,0.0,0,0.0,58,0.2,0,0.0,49,0.1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,443,1.2,370,1.0,37,0.1,31,0.1,16,0.0,73,0.2,36389,36389,1085,3.0,34745,95.5,132,0.4,340,0.9,164,0.5,523,1.4,36389,36389,1033,2.8,584,1.6,146,0.4,25,0.1,278,0.8,35356,97.2,726,2.0,34239,94.1,22,0.1,143,0.4,0,0.0,18,0.0,208,0.6,10,0.0,198,0.5,17920,-888888888,27056,27056,11274,41.7,15782,58.3,ZCTA5 30311
24974,24974,11467,45.9,13507,54.1,84.9,-888888888,1367,5.5,1470,5.9,1227,4.9,4111,16.5,4048,16.2,3051,12.2,2242,9.0,2251,9.0,1140,4.6,1072,4.3,1817,7.3,784,3.1,394,1.6,25.6,-888888888,4856,19.4,20723,83.0,20118,80.6,15403,61.7,3596,14.4,2995,12.0,20118,20118,9117,45.3,11001,54.7,82.9,-888888888,2995,2995,1294,43.2,1701,56.8,76.1,-888888888,24974,24974,24602,98.5,372,1.5,24602,98.5,2118,8.5,21692,86.9,58,0.2,3,0.0,0,0.0,0,0.0,0,0.0,563,2.3,215,0.9,154,0.6,18,0.1,14,0.1,104,0.4,8,0.0,50,0.2,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,171,0.7,372,1.5,109,0.4,29,0.1,75,0.3,66,0.3,24974,24974,2350,9.4,21932,87.8,183,0.7,649,2.6,34,0.1,219,0.9,24974,24974,570,2.3,300,1.2,116,0.5,39,0.2,115,0.5,24404,97.7,1841,7.4,21585,86.4,27,0.1,563,2.3,0,0.0,76,0.3,312,1.2,24,0.1,288,1.2,11045,-888888888,19680,19680,8864,45.0,10816,55.0,ZCTA5 30314
2780,2780,1229,44.2,1551,55.8,79.2,-888888888,0,0.0,0,0.0,0,0.0,1361,49.0,1373,49.4,41,1.5,0,0.0,0,0.0,5,0.2,0,0.0,0,0.0,0,0.0,0,0.0,20.0,-888888888,33,1.2,2780,100.0,2747,98.8,596,21.4,0,0.0,0,0.0,2747,2747,1213,44.2,1534,55.8,79.1,-888888888,0,0,0,-666666666.0,0,-666666666.0,-666666666.0,-888888888,2780,2780,2634,94.7,146,5.3,2634,94.7,1294,46.5,673,24.2,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,657,23.6,145,5.2,269,9.7,0,0.0,0,0.0,178,6.4,16,0.6,49,1.8,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,10,0.4,146,5.3,44,1.6,0,0.0,64,2.3,0,0.0,2780,2780,1426,51.3,717,25.8,5,0.2,730,26.3,9,0.3,39,1.4,2780,2780,174,6.3,39,1.4,14,0.5,19,0.7,102,3.7,2606,93.7,1165,41.9,656,23.6,0,0.0,636,22.9,0,0.0,8,0.3,141,5.1,24,0.9,117,4.2,0,-888888888,2385,2385,1050,44.0,1335,56.0,ZCTA5 30322
